epoch,loss,output_line_0_loss,output_line_1_loss,output_line_2_loss,val_loss,val_output_line_0_loss,val_output_line_1_loss,val_output_line_2_loss
0,3.586031913757324,0.9584503769874573,1.5710397958755493,1.0565440654754639,2.428338050842285,0.6086145043373108,1.1239632368087769,0.6957603693008423
1,2.200045585632324,0.5510687232017517,1.0316996574401855,0.6172794699668884,2.1220240592956543,0.5297855734825134,0.9967114329338074,0.5955268740653992
2,1.9842995405197144,0.4973507225513458,0.9398122429847717,0.5471369624137878,2.0219216346740723,0.508298397064209,0.9524556398391724,0.5611671805381775
3,1.8506624698638916,0.4660905599594116,0.8821536898612976,0.5024188160896301,1.9723173379898071,0.4945019483566284,0.9307605028152466,0.5470549464225769
4,1.731811285018921,0.44059640169143677,0.8299823999404907,0.46123239398002625,1.9665062427520752,0.49203717708587646,0.9287173748016357,0.5457519292831421
0,3.8130933042934227,0.71470493,1.0026623,0.51303583,1.6691551,0.6820711,1.1405774,2.4917902404400967,0.8079749345779419,0.6239041090011597,0.6402344703674316,1.1580621004104614,0.7811319231987,0.7094995975494385
0,3.4274448777037536,0.7373265,0.9165258,0.5555663,1.5095612,0.71242154,1.0007854,2.3771307920312066,0.8130800724029541,0.6021596193313599,0.6599746346473694,1.099886178970337,0.7902324199676514,0.6748564839363098
1,2.1499433703852078,0.8328833,0.5393065,0.68626815,1.0096586,0.8125895,0.6008717,2.0926623093996857,0.8358839750289917,0.5251883268356323,0.6932867765426636,0.9836534261703491,0.8175953030586243,0.583648681640625
2,1.9513787049867701,0.84605545,0.49034223,0.7108856,0.9245992,0.8312659,0.53641987,1.9947552526128558,0.8440090417861938,0.5005393624305725,0.7072558999061584,0.9402445554733276,0.827037513256073,0.5538680553436279
3,1.8201984498867319,0.8544457,0.46015266,0.7277005,0.8680209,0.84446365,0.49209383,1.9645206766713894,0.8466609120368958,0.4926380515098572,0.712188720703125,0.9271387457847595,0.8304633498191833,0.5446085929870605
4,1.7006119155954786,0.8616021,0.43502176,0.74340487,0.8152342,0.8570831,0.4503878,1.9716396574997763,0.8474932909011841,0.49199292063713074,0.7130941152572632,0.9298648238182068,0.8309978246688843,0.5496594905853271
0,0.7793567547213632,0.9482215,0.22940403,0.9236725,0.29871526,0.9437471,0.2507654,4.583165953238749e-05,1.0,1.7805963580030948e-05,1.0,1.7684455087874085e-05,1.0,1.0319821740267798e-05
1,0.0038126575052092153,0.99970835,0.0013904253,0.9997763,0.0016073589,0.99983346,0.00081257196,6.085607662823302e-06,1.0,2.0850045530096395e-06,1.0,1.7990449805438402e-06,1.0,2.202360974479234e-06
0,3.76315571530911,0.7144316,1.0118501,0.5238177,1.6279391,0.6866854,1.1225086,2.4776268059941016,0.8061974048614502,0.6263301372528076,0.646748423576355,1.1438028812408447,0.7826279401779175,0.7066973447799683
0,1.106578316623349,0.9456881,0.24050544,0.8690784,0.5034158,0.9239847,0.36204323,0.08097264066297936,1.0,0.0004229600017424673,0.9757553935050964,0.08046749234199524,1.0,2.0599531126208603e-05
0,3.716142508816551,0.7168718,1.0007216,0.5358258,1.5816926,0.6807046,1.1330045,2.4169436181403636,0.8077111840248108,0.6268246173858643,0.6684316992759705,1.0734262466430664,0.7789555191993713,0.71604323387146
1,2.1737556284568327,0.8258333,0.5621849,0.69507486,0.97938514,0.8034652,0.632072,2.1040748767826796,0.8299848437309265,0.5452552437782288,0.7031607627868652,0.9468125104904175,0.8086527585983276,0.6113948225975037
2,1.9539684608687318,0.84078187,0.5070651,0.7218162,0.8869886,0.82409585,0.5598859,1.9873053383892174,0.8386285305023193,0.5165418982505798,0.7193430066108704,0.8962990641593933,0.8203511834144592,0.5738816857337952
3,1.8167171359169025,0.8496625,0.47510445,0.73888403,0.82916605,0.83817846,0.51239336,1.9590597231186704,0.8401877284049988,0.5116856694221497,0.724293053150177,0.8815580606460571,0.8242143392562866,0.5651569366455078
4,1.6937961113393143,0.8573542,0.4484302,0.75479096,0.77691936,0.8514208,0.46848658,1.9584587665084923,0.8419921398162842,0.5080926418304443,0.7266666889190674,0.8813775777816772,0.8250439167022705,0.5683848261833191
0,5.648449649085955,0.5791055,1.5992913,0.35908768,2.3260207,0.5600125,1.7207552,3.898776830964257,0.6971874237060547,1.0358062982559204,0.48613080382347107,1.7184290885925293,0.6662034392356873,1.1442697048187256
1,3.2840991706521527,0.7431708,0.8549819,0.55185246,1.4743778,0.711365,0.9540962,2.78554499215586,0.7822645902633667,0.711859941482544,0.606318473815918,1.2788909673690796,0.7571995258331299,0.7945543527603149
2,2.531121169882393,0.8053436,0.63719034,0.63714534,1.1749628,0.7785737,0.71882004,2.3837958733977023,0.8175325393676758,0.5974814295768738,0.6588555574417114,1.1066553592681885,0.7904632091522217,0.6794376969337463
3,2.244558749941651,0.82663226,0.5612217,0.6731938,1.0556556,0.8053682,0.62758553,2.2236190927645816,0.8243051767349243,0.5615564584732056,0.6768967509269714,1.0400753021240234,0.807865560054779,0.6217871308326721
4,2.082834058321059,0.83796823,0.52021486,0.6932196,0.98752004,0.8205081,0.5750328,2.133145908282953,0.8345595002174377,0.5341447591781616,0.6889312863349915,1.0022507905960083,0.8152255415916443,0.5965299606323242
5,1.961684260569421,0.8457555,0.49173838,0.7083946,0.93559855,0.8327191,0.5343244,2.0899998091871796,0.8376112580299377,0.5234643816947937,0.6967059969902039,0.9833664298057556,0.8195186257362366,0.5830053091049194
6,1.8508885300831914,0.85261333,0.46758676,0.7228197,0.88702023,0.8439891,0.49639285,2.1505347734705955,0.8389857411384583,0.5221652388572693,0.6820133328437805,1.0421062707901,0.8191795349121094,0.5861110687255859
7,1.7404000762705047,0.85907185,0.4454306,0.73766255,0.8374584,0.85585016,0.45761883,2.10386136221301,0.8392218947410583,0.5234878063201904,0.6978534460067749,0.989202618598938,0.8201392889022827,0.5910302996635437
8,1.6251267953856465,0.86522293,0.42492956,0.7543554,0.783439,0.8686192,0.4168139,2.1423236735964992,0.8387677669525146,0.5285780429840088,0.6951740980148315,1.006487488746643,0.8183802366256714,0.6070927381515503
9,1.5078418521324195,0.87096655,0.40637127,0.7722111,0.72673357,0.88210374,0.3747753,2.195368630593739,0.8386375904083252,0.5338066816329956,0.694126546382904,1.0313401222229004,0.8162761330604553,0.6300485134124756
